movie_id,director,producer,actor_1,actor_2,actor_3
8617,Nelson McCormick,Neal H. Moritz,Brittany Snow,Scott Porter,Jessica Stroup
10625,Mark Waters,Lorne Michaels,Lindsay Lohan,Rachel McAdams,Tim Meadows
10934,Audrey Wells,Tom Sternberg,Diane Lane,Sandra Oh,Lindsay Duncan
5279,Robert Altman,Robert Altman,Helen Mirren,Clive Owen,Maggie Smith
10013,Francis Ford Coppola,Paul R. Gurian,Kathleen Turner,Nicolas Cage,Barry Miller
194662,Alejandro González Iñárritu,Alejandro González Iñárritu,Michael Keaton,Emma Stone,Zach Galifianakis
160588,Woody Allen,Letty Aronson,Cate Blanchett,Alec Baldwin,Sally Hawkins
9829,Paul Greengrass,Lloyd Levin,J.J. Johnson,Polly Adams,Trish Gates
10028,Bille Woodruff,Marc Platt,Jessica Alba,Mekhi Phifer,Joy Bryant
10535,Rick Friedberg,Doug Draizin,Leslie Nielsen,Nicollette Sheridan,Charles Durning
790,John Carpenter,Debra Hill,Adrienne Barbeau,Jamie Lee Curtis,Janet Leigh
43959,Sean McNamara,NA,AnnaSophia Robb,Helen Hunt,Lorraine Nicholson
10364,Mike Nichols,Martin Ransohoff,Alan Arkin,Martin Balsam,Richard Benjamin
16991,Jody Hill,NA,Seth Rogen,Anna Faris,Michael Peña
9610,Richard Fleischer,Raffaella De Laurentiis,Arnold Schwarzenegger,Grace Jones,Wilt Chamberlain
1578,Martin Scorsese,Irwin Winkler,Robert De Niro,Joe Pesci,Cathy Moriarty
25643,Brandon Camp,Scott Stuber,Aaron Eckhart,Jennifer Aniston,Judy Greer
11904,Barry Levinson,Mark Johnson,Nicholas Rowe,Alan Cox,Sophie Ward
28665,Kevin Tancharoen,Gary Lucchesi,Kay Panabaker,Naturi Naughton,Kherington Payne
44115,Danny Boyle,Danny Boyle,James Franco,Kate Mara,Amber Tamblyn
10569,Woody Allen,Letty Aronson,Woody Allen,Carolyn Saxon,Tracey Ullman
10560,Nicholas Hytner,Laurence Mark,Amanda Schull,Zoe Saldana,Susan May Pratt
333348,Jessie Nelson,NA,Steve Martin,Diane Keaton,John Goodman
20483,James Sbardellati,Andrew Lazar,Kristen Stewart,Corbin Bleu,Max Thieriot
11457,Irwin Winkler,Rob Cowan,Kevin Kline,Kristin Scott Thomas,Hayden Christensen
321697,Danny Boyle,Danny Boyle,Michael Fassbender,Kate Winslet,Seth Rogen
19840,Chris Columbus,Chris Columbus,Hayden Panettiere,Paul Rust,Lauren London
22327,Miguel Arteta,David Permut,Michael Cera,Zach Galifianakis,Justin Long
38665,William A. Fraker,NA,Christopher Lloyd,Matt Clark,Juanin Clay
2575,John Boorman,John Boorman,Pierce Brosnan,Geoffrey Rush,Jamie Lee Curtis
11644,Brian De Palma,George Litto,John Travolta,Nancy Allen,John Lithgow
146227,Courtney Solomon,Moshe Diamant,Ethan Hawke,Selena Gomez,Jon Voight
68924,Ang Lee,Ang Lee,Kevin Kline,Joan Allen,Sigourney Weaver
253235,Rob Reiner,Rob Reiner,Michael Douglas,Diane Keaton,Sterling Jerins
22102,Jeff Kanew,Ava Ostern Fries,Shelley Long,Craig T. Nelson,Betty Thomas
18701,István Szabó,NA,Michael Gambon,Annette Bening,Leigh Lawson
10068,Adrian Lyne,Mark Damon,Mickey Rourke,Kim Basinger,Margaret Whitton
848,Matthew Robbins,Hal Barwood,Peter MacNicol,Caitlin Clarke,Ralph Richardson
36811,Michael Hoffman,NA,James McAvoy,Christopher Plummer,Helen Mirren
522,Tim Burton,Tim Burton,Johnny Depp,Martin Landau,Sarah Jessica Parker
130150,Jason Reitman,Jason Reitman,Josh Brolin,Kate Winslet,Gattlin Griffith
12246,Sergei Bodrov,Anton Melnik,Tadanobu Asano,Sun Honglei,Khulan Chuluun
13809,Guy Ritchie,Guy Ritchie,Mark Strong,Tom Wilkinson,Toby Kebbell
27380,Hal Needham,NA,Barry Bostwick,Michael Beck,Persis Khambatta
10549,Kenneth Branagh,David Barron,Kenneth Branagh,Derek Jacobi,Julie Christie
33870,Bruce Beresford,NA,Chi Cao,Chengwu Guo,Wen Bin Huang
245703,Jeff Nichols,Sarah Green,Michael Shannon,Jaeden Lieberher,Joel Edgerton
10739,Woody Allen,Letty Aronson,Woody Allen,Jason Biggs,Christina Ricci
127560,Jonathan Teplitzky,Chris Brown,Jeremy Irvine,Colin Firth,Stellan Skarsgård
37903,Michael Haneke,Stefan Arndt,Ursina Lardi,Ulrich Tukur,Burghart Klaußner
396152,Zack Ward,NA,Emily Roya O'Brien,Adrian Gaeta,Zack Ward
10017,Mike Marvin,John Kemeny,Charlie Sheen,Nick Cassavetes,Sherilyn Fenn
11468,D.J. Caruso,Frank Darabont,Val Kilmer,Vincent D'Onofrio,Adam Goldberg
193613,Nimród Antal,NA,Dane DeHaan,Mackenzie Gray,James Hetfield
17436,Gregor Jordan,Bret Easton Ellis,Billy Bob Thornton,Kim Basinger,Mickey Rourke
43434,Olivier Assayas,Jens Meurer,Edgar Ramírez,Alexander Scheer,Fadi Abi Samra
31166,Tran Anh Hung,Jean Cazes,Josh Hartnett,Elias Koteas,Takuya Kimura
69848,Lance Hool,William J. MacDonald,Tom Berenger,Joaquim de Almeida,Daniela Romo
8408,George A. Romero,Richard P. Rubinstein,Lori Cardille,Terry Alexander,Joseph Pilato
332411,Chuck Russell,Michael Mendelsohn,John Travolta,Christopher Meloni,Rebecca De Mornay
9389,Christian Volckman,Aton Soumache,Daniel Craig,Catherine McCormack,Romola Garai
9626,Richard Fleischer,Christian Ferry,Arnold Schwarzenegger,Brigitte Nielsen,Sandahl Bergman
75638,Rodrigo Cortés,Rodrigo Cortés,Sigourney Weaver,Robert De Niro,Cillian Murphy
8363,Greg Mottola,Judd Apatow,Jonah Hill,Michael Cera,Christopher Mintz-Plasse
15670,Tyler Perry,Tyler Perry,Tyler Perry,Derek Luke,Keshia Knight Pulliam
290555,David Hayter,NA,Jason Momoa,Lucas Till,John Pyper-Ferguson
8328,Jon M. Chu,Patrick Wachsberger,Briana Evigan,Robert Hoffman,Will Kemp
10982,Todd Edwards,Preston Stutzman,Anne Hathaway,Glenn Close,Jim Belushi
205,Terry George,Nicholas Meyer,Don Cheadle,Sophie Okonedo,Nick Nolte
1620,Xavier Gens,Charles Gordon,Timothy Olyphant,Dougray Scott,Olga Kurylenko
175541,Kasi Lemmons,Trudie Styler,Forest Whitaker,Angela Bassett,Jennifer Hudson
241254,Brian A Miller,George Furla,Bruce Willis,Jason Patric,John Cusack
31932,Matt Dillon,NA,Matt Dillon,James Caan,Natascha McElhone
1933,Alejandro Amenábar,Fernando Bovaira,Nicole Kidman,Christopher Eccleston,Alakina Mann
679,James Cameron,Gale Anne Hurd,Sigourney Weaver,Michael Biehn,James Remar
11113,George Cukor,Jack Warner,Audrey Hepburn,Rex Harrison,Stanley Holloway
3597,Jim Gillespie,Erik Feig,Jennifer Love Hewitt,Sarah Michelle Gellar,Ryan Phillippe
193893,Luke Greenfield,Simon Kinberg,Jake Johnson,Damon Wayans Jr.,Nina Dobrev
9675,Alexander Payne,Michael London,Paul Giamatti,Thomas Haden Church,Virginia Madsen
9988,Jay Chandrasekhar,Bill Gerber,Erik Stolhanske,Jay Chandrasekhar,Steve Lemme
948,John Carpenter,Debra Hill,Donald Pleasence,Jamie Lee Curtis,P.J. Soles
21765,John Robert Hoffman,Lisa Henson,Molly Shannon,Liam Aiken,Matthew Broderick
146304,Malcolm D. Lee,Sean Daniel,Terrence Howard,Harold Perrineau,Morris Chestnut
7516,Joe Carnahan,Tim Bevan,Ryan Reynolds,Ray Liotta,Joseph Ruskin
41439,Kevin Greutert,Mark Burg,Tobin Bell,Costas Mandylor,Betsy Russell
2752,Michael Lehmann,Tim Bevan,Josh Hartnett,Shannyn Sossamon,Adam Trese
9429,John Fortenberry,Amy Heckerling,Will Ferrell,Chris Kattan,Jennifer Coolidge
38117,Daniel Barnz,NA,Alex Pettyfer,Vanessa Hudgens,Mary-Kate Olsen
9792,Alexandre Aja,Wes Craven,Aaron Stanford,Kathleen Quinlan,Vinessa Shaw
13778,Sam Weisman,Adam Sandler,David Spade,Mary McCormack,Craig Bierko
228203,Niki Caro,Mark Ciardi,Kevin Costner,Ramiro Rodriguez,Carlos Pratts
41382,Erik White,NA,Shad Moss,Brandon T. Jackson,Naturi Naughton
13960,Christian Robinson,Will Smith,T.I.,Evan Ross,Jackie Long
114150,Jason Moore,Elizabeth Banks,Anna Kendrick,Skylar Astin,Brittany Snow
26602,Mike Tollin,NA,Freddie Prinze Jr.,Jessica Biel,Fred Ward
10223,Sam Raimi,Gary Levinsohn,Bill Paxton,Bridget Fonda,Billy Bob Thornton
16028,Robert Harmon,Scott Kroopf,Laura Regan,Marc Blucas,Ethan Embry
15639,Trent Cooper,NA,Larry the Cable Guy,Iris Bahr,Tony Hale
16112,Gary Halvorson,Alex Rockwell,Kevin Clash,Mandy Patinkin,Vanessa Williams
26390,Antoine Fuqua,John Thompson,Richard Gere,Don Cheadle,Ethan Hawke
27759,Nicholas Ray,Samuel Bronston,Charlton Heston,Ava Gardner,David Niven
109428,Fede Alvarez,Sam Raimi,Jane Levy,Shiloh Fernandez,Lou Taylor Pucci
23049,Donald Petrie,NA,Nia Vardalos,Richard Dreyfuss,Alexis Georgoulis
9310,Paul Weitz,Paul Weitz,Hugh Grant,Dennis Quaid,Mandy Moore
11411,Sidney J. Furie,Menahem Golan,Christopher Reeve,Margot Kidder,Gene Hackman
16988,Ian Iqbal Rashid,Brent Barclay,Rutina Wesley,Dwain Murphy,Boyd Banks
7304,Wayne Kramer,Sammy Lee,Paul Walker,Cameron Bright,Vera Farmiga
24747,Rowdy Herrington,NA,Jim Caviezel,Claire Forlani,Jeremy Northam
58048,Jim Goddard,NA,Madonna,Sean Penn,Paul Freeman
1491,Neil Burger,Bob Yari,Edward Norton,Jessica Biel,Paul Giamatti
2989,Noel Marshall,Tippi Hedren,Tippi Hedren,Melanie Griffith,Jerry Marshall
10629,Joel Schumacher,Jerry Bruckheimer,Cate Blanchett,Gerard McSorley,Ciarán Hinds
255343,Andrea Di Stefano,Dimitri Rassam,Benicio del Toro,Josh Hutcherson,Brady Corbet
4723,Richard Kelly,Sean McKittrick,Dwayne Johnson,Seann William Scott,Sarah Michelle Gellar
10800,Guillaume Ivernel,Tilo Seiffert,Vincent Lindon,Patrick Timsit,Philippe Nahon
25763,Jack Smight,Paul Maslansky,Jan-Michael Vincent,George Peppard,Dominique Sanda
79694,Todd Lincoln ,Alex Heineman,Ashley Greene,Sebastian Stan,Tom Felton
4032,Howard Zieff,Brian Grazer,Anna Chlumsky,Macaulay Culkin,Dan Aykroyd
18615,Steven Shainberg,Bonnie Timmermann,Nicole Kidman,Robert Downey Jr.,Ty Burrell
10673,Oliver Stone,Edward R. Pressman,Charlie Sheen,Michael Douglas,Martin Sheen
4584,Ang Lee,Lindsay Doran,Kate Winslet,Emma Thompson,Hugh Grant
2977,Julian Jarrold,Graham Broadbent,Anne Hathaway,James McAvoy,Julie Walters
10760,Joe Nussbaum,James G. Robinson,Amanda Bynes,Sara Paxton,Matt Long
11093,Vadim Perelman,Michael London,Jennifer Connelly,Ben Kingsley,Ron Eldard
207,Peter Weir,Steven Haft,Robin Williams,Ethan Hawke,Robert Sean Leonard
8467,Bobby Farrelly,Charles B. Wessler,Jim Carrey,Jeff Daniels,Lauren Holly
639,Rob Reiner,Rob Reiner,Meg Ryan,Billy Crystal,Carrie Fisher
24226,Sidney Lumet,Richard D. Zanuck,Paul Newman,Charlotte Rampling,Jack Warden
9285,Todd Phillips,Daniel Goldberg,Breckin Meyer,Seann William Scott,Amy Smart
14709,Brian Robbins,NA,James Van Der Beek,Amy Smart,Jon Voight
74643,Michel Hazanavicius,Thomas Langmann,Jean Dujardin,Bérénice Bejo,John Goodman
13788,David S. Goyer,Michael Bay,Odette Annable,Gary Oldman,Meagan Good
83666,Wes Anderson,Scott Rudin,Bruce Willis,Edward Norton,Jared Gilman
10781,Jonathan Liebesman,Michael Bay,Jordana Brewster,Taylor Handley,Diora Baird
318850,Cyrus Nowrasteh,NA,Adam Greaves-Neal,Sara Lazzaro,Vincent Walsh
13908,Perry Andelin Blake,NA,Dana Carvey,Brent Spiner,Jennifer Esposito
1417,Guillermo del Toro,Guillermo del Toro,Ivana Baquero,Maribel Verdú,Sergi López
39180,John Whitesell,NA,Michael Clarke Duncan,David Arquette,Leslie Bibb
16161,John Singleton,John Singleton,Tyrese Gibson,Taraji P. Henson,Omar Gooding
49950,Christian E. Christiansen,Doug Davison,Minka Kelly,Leighton Meester,Cam Gigandet
10956,Dennie Gordon,Robert Simonds,David Spade,Brittany Daniel,Dennis Miller
9594,Sheldon Lettich,Paul Michael Glaser,Jean-Claude Van Damme,Geoffrey Lewis,Alonna Shaw
4638,Edgar Wright,Tim Bevan,Simon Pegg,Nick Frost,Jim Broadbent
13972,Diane English,NA,Cloris Leachman,India Ennenga,Annette Bening
5038,Woody Allen,Letty Aronson,Scarlett Johansson,Rebecca Hall,Javier Bardem
13491,Peter Flinth,Waldemar Bergendahl,Joakim Nätterqvist,Sofia Helin,Stellan Skarsgård
10571,Robert Iscove,Jay Cohen,Freddie Prinze Jr.,Claire Forlani,Jason Biggs
10994,Peter Kosminsky,Hunt Lowry,Alison Lohman,Michelle Pfeiffer,Cole Hauser
19994,Karyn Kusama,Brad Van Arragon,Megan Fox,Amanda Seyfried,Johnny Simmons
25166,Nick Gomez,NA,Danny DeVito,Bette Midler,Neve Campbell
30890,Woody Allen,Robert Greenhut,Woody Allen,Mia Farrow,Jeff Daniels
23169,Allen Coulter,Nick Osborne,Robert Pattinson,Emilie de Ravin,Pierce Brosnan
17403,Clare Kilner,William Teitler,Mandy Moore,Trent Ford,Allison Janney
12120,Richard Benjamin,Franklin R. Levy,Dan Aykroyd,Kim Basinger,Jon Lovitz
9800,Jonathan Demme,Jonathan Demme,Tom Hanks,Denzel Washington,Jason Robards
1090,Josef Rusnak,Roland Emmerich,Craig Bierko,Armin Mueller-Stahl,Gretchen Mol
18475,Lance Rivera,Shakim Compere,Ja Rule,Tim Meadows,Jenifer Lewis
40160,Ronald Neame,Theodore R. Parvin,Sean Connery,Natalie Wood,Karl Malden
18074,Bruce Paltrow,NA,Gwyneth Paltrow,Scott Speedman,Maria Bello
9689,Woody Allen,Letty Aronson,Woody Allen,George Hamilton,Téa Leoni
9781,Adam Rifkin,Gene Simmons,Giuseppe Andrews,James DeBello,Edward Furlong
8009,Russell Mulcahy,Peter S. Davis,Christopher Lambert,Roxanne Hart,Clancy Brown
3877,Susanne Bier,Sam Mendes,Halle Berry,Benicio del Toro,David Duchovny
8854,Kenneth Johnson,Quincy Jones,Shaquille O'Neal,Annabeth Gish,Richard Roundtree
152599,James Gray,Greg Shapiro,Marion Cotillard,Jeremy Renner,Joaquin Phoenix
18840,James Ivory,Ismail Merchant,Ralph Fiennes,Natasha Richardson,Hiroyuki Sanada
68727,Danny Boyle,Danny Boyle,James McAvoy,Vincent Cassel,Rosario Dawson
12657,Jessy Terrero,Jessy Terrero,Tom Arnold,Kevin Hart,Method Man
8265,Dany Boon,Claude Berri,Kad Merad,Dany Boon,Zoé Félix
12410,Vicente Amorim,NA,Viggo Mortensen,Jason Isaacs,Mark Strong
34647,Gaspar Noé,Olivier Delbosc,Nathaniel Brown,Paz de la Huerta,Cyril Roy
73935,Amy Heckerling,NA,Alicia Silverstone,Krysten Ritter,Sigourney Weaver
28178,Lasse Hallström,Richard Gere,Richard Gere,Joan Allen,Jason Alexander
185567,Jérôme Salle,Richard Grandpierre,Orlando Bloom,Forest Whitaker,Conrad Kemp
264656,Tommy Lee Jones,Luc Besson,Hilary Swank,Tommy Lee Jones,Grace Gummer
35696,Jesse Vaughan,NA,"Miguel A. Núñez, Jr.",Vivica A. Fox,Kevin Pollak
16351,Atom Egoyan,NA,Simon Abkarian,Charles Aznavour,Christopher Plummer
38717,William Bindley,NA,Jim Caviezel,Jake Lloyd,Mary McCormack
18777,Wayne Beach,Bonnie Timmermann,Ray Liotta,LL Cool J,Mekhi Phifer
2110,Gérard Krawczyk,Luc Besson,Jean Reno,Ryoko Hirosue,Michel Muller
9035,James Gunn,Eric Newman,Nathan Fillion,Don Thompson,Elizabeth Banks
90,Martin Brest,Jerry Bruckheimer,Eddie Murphy,Judge Reinhold,John Ashton
771,Chris Columbus,John Hughes,Macaulay Culkin,Joe Pesci,Daniel Stern
12154,Leonard Nimoy,Ted Field,Tom Selleck,Steve Guttenberg,Ted Danson
9576,Sydney Pollack,Sydney Pollack,Dustin Hoffman,Jessica Lange,Teri Garr
744,Tony Scott,Jerry Bruckheimer,Tom Cruise,Kelly McGillis,Val Kilmer
146,Ang Lee,William Kong,Chow Yun-fat,Michelle Yeoh,Zhang Ziyi
14,Sam Mendes,Bruce Cohen,Kevin Spacey,Annette Bening,Thora Birch
45269,Tom Hooper,Emile Sherman,Colin Firth,Geoffrey Rush,Helena Bonham Carter
9493,Ivan Reitman,Ivan Reitman,Arnold Schwarzenegger,Danny DeVito,Kelly Preston
22556,Udayan Prasad,NA,William Hurt,Maria Bello,Kristen Stewart
873,Steven Spielberg,Steven Spielberg,Whoopi Goldberg,Margaret Avery,Danny Glover
33196,Yoon Je-kyoon,David S. Dranitzke,Park Joong-hoon,Sol Kyung-gu,Uhm Jung-hwa
205596,Morten Tyldum,Teddy Schwarzman,Benedict Cumberbatch,Keira Knightley,Matthew Goode
10765,Howard Zieff,Nancy Meyers,Goldie Hawn,Eileen Brennan,Armand Assante
16769,Michael Apted,Bernard Schwartz,Sissy Spacek,Tommy Lee Jones,Levon Helm
33217,Thor Freudenthal,Brad Simpson,Zachary Gordon,Robert Capron,Rachael Harris
132232,Andy Muschietti,J. Miles Dale,Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier
11153,Harold Ramis,Matty Simmons,Chevy Chase,Beverly D'Angelo,Imogene Coca
208134,Jeff Tremaine,Spike Jonze,Johnny Knoxville,Jackson Nicoll,Georgina Cates
1165,Stephen Frears,Christine Langan,Helen Mirren,Michael Sheen,James Cromwell
4011,Tim Burton,Richard Hashimoto,Geena Davis,Alec Baldwin,Winona Ryder
17202,Tyler Perry,NA,Tyler Perry,Jill Scott,Janet Jackson
9587,Gillian Armstrong,Denise Di Novi,Winona Ryder,Gabriel Byrne,Trini Alvarado
65086,James Watkins,Brian Oliver,Daniel Radcliffe,Ciarán Hinds,Sidney Johnston
10053,Simon West,John Davis,Camilla Belle,Katie Cassidy,Tommy Flanagan
11870,Shawn Levy,Brian Robbins,Frankie Muniz,Paul Giamatti,Amanda Bynes
11778,Michael Cimino,Michael Deeley,Robert De Niro,John Cazale,John Savage
586,Barry Levinson,Robert De Niro,Dustin Hoffman,Robert De Niro,Anne Heche
18736,Jim Fall,Stan Rogow,Hilary Duff,Adam Lamberg,Hallie Todd
134411,Ric Roman Waugh,Jonathan King,Dwayne Johnson,Barry Pepper,Jon Bernthal
287903,Michael Dougherty,Michael Dougherty,Adam Scott,Toni Collette,Allison Tolman
9276,Robert Rodriguez,Robert Rodriguez,Jordana Brewster,Elijah Wood,Clea DuVall
15765,Brian Gibson,NA,Angela Bassett,Laurence Fishburne,Vanessa Bell Calloway
2142,James Mangold,Cathy Konrad,Sylvester Stallone,Harvey Keitel,Ray Liotta
11397,Joel Gallen,Neal H. Moritz,Chyler Leigh,Chris Evans,Jaime Pressly
77016,David Ayer,David Ayer,Jake Gyllenhaal,Michael Peña,Natalie Martinez
11478,Rob Cohen,Neal H. Moritz,Joshua Jackson,Paul Walker,Hill Harper
266856,James Marsh,Tim Bevan,Eddie Redmayne,Felicity Jones,Charlie Cox
13411,John Whitesell,NA,Jamie Kennedy,Taye Diggs,Anthony Anderson
10564,Matt Williams,NA,Natalie Portman,Ashley Judd,Stockard Channing
947,David Lean,Sam Spiegel,Peter O'Toole,Alec Guinness,Anthony Quinn
24150,Rob Zombie,Rob Zombie,Scout Taylor-Compton,Sheri Moon Zombie,Tyler Mane
228970,Jean-Marc Vallée,Reese Witherspoon,Reese Witherspoon,Laura Dern,Thomas Sadoski
18405,Dennis Iliadis,Wes Craven,Garret Dillahunt,Michael Bowen,Joshua Cox
6961,Clare Kilner,Paul Brooks,Debra Messing,Dermot Mulroney,Amy Adams
11442,Rick Rosenthal,NA,Jamie Lee Curtis,Brad Loree,Busta Rhymes
2493,Rob Reiner,Rob Reiner,Cary Elwes,Robin Wright,Mandy Patinkin
14047,Denzel Washington,Oprah Winfrey,Denzel Washington,Nate Parker,Forest Whitaker
64690,Nicolas Winding Refn,Gigi Pritzker,Ryan Gosling,Carey Mulligan,Bryan Cranston
11132,Sara Sugarman,Robert Shapiro,Lindsay Lohan,Adam Garcia,Glenne Headly
17127,Nicholas Hytner,NA,Jennifer Aniston,Paul Rudd,Hayden Panettiere
1562,Juan Carlos Fresnadillo,Andrew Macdonald,Imogen Poots,Robert Carlyle,Rose Byrne
232679,Thomas Carter,David Zelon,Jim Caviezel,Michael Chiklis,Laura Dern
17880,Wayne Wang,NA,Jeff Daniels,AnnaSophia Robb,Cicely Tyson
14736,Gina Prince-Bythewood,Spike Lee,"Chris Warren, Jr.",Kyla Pratt,Sanaa Lathan
9434,George Armitage,Susan Arnold,John Cusack,Minnie Driver,Dan Aykroyd
23706,Phil Traill,Sandra Bullock,Sandra Bullock,Thomas Haden Church,Bradley Cooper
11531,Joe Berlinger,Bill Carraro,Kim Director,Jeffrey Donovan,Erica Leerhsen
9100,Andrew Fleming,Douglas Wick,Robin Tunney,Fairuza Balk,Neve Campbell
116,Woody Allen,Letty Aronson,Jonathan Rhys Meyers,Scarlett Johansson,Emily Mortimer
38843,Elizabeth Allen Rosenbaum,Denise Di Novi,Joey King,Selena Gomez,John Corbett
1245,James Ivory,Mike Nichols,Anthony Hopkins,Emma Thompson,James Fox
4995,Paul Thomas Anderson,John S. Lyons,Mark Wahlberg,Burt Reynolds,John C. Reilly
10413,Robert Harmon,Gary Adelson,Jean-Claude Van Damme,Rosanna Arquette,Kieran Culkin
14012,Michael Mayer,NA,Tim McGraw,Maria Bello,Armie Hammer
9793,Martin Weisz,Wes Craven,Michael Bailey Smith,Archie Kao,Jay Acovone
12212,John Ottman,Neal H. Moritz,Jennifer Morrison,Matthew Davis,Loretta Devine
13768,Jay Russell,NA,Alexis Bledel,William Hurt,Sissy Spacek
8975,John Bonito,Joel Simon,John Cena,Kelly Carlson,Robert Patrick
342521,Peter Atencio,Peter Principato,Jordan Peele,Keegan-Michael Key,Tiffany Haddish
45272,Shana Feste,Tobey Maguire,Gwyneth Paltrow,Garrett Hedlund,Tim McGraw
9424,David Nutter,Armyan Bernstein,James Marsden,Katie Holmes,Nick Stahl
97367,Derek Cianfrance,Sidney Kimmel,Ryan Gosling,Bradley Cooper,Eva Mendes
254904,Roger Donaldson,Sriram Das,Pierce Brosnan,Luke Bracey,Olga Kurylenko
18681,Stephan Elliott,NA,Ewan McGregor,Ashley Judd,Patrick Bergin
12162,Kathryn Bigelow,Kathryn Bigelow,Jeremy Renner,Anthony Mackie,Brian Geraghty
11495,Mark L. Lester,"Frank Capra, Jr.",David Keith,Drew Barrymore,Freddie Jones
64689,Andrew Dominik,Brad Pitt,Brad Pitt,Scoot McNairy,Ben Mendelsohn
157849,Anton Corbijn,Andrea Calderwood,Philip Seymour Hoffman,Rachel McAdams,Robin Wright
13166,Tom Green,Marc S. Fischer,Tom Green,Rip Torn,Marisa Coughlan
15511,Mike Nawrocki,NA,Phil Vischer,Mike Nawrocki,Cam Clarke
37003,Mark Pellington,Jon Shapiro,Bono,The Edge,Adam Clayton
12211,Douglas Aarniokoski,Bob Weinstein,Christopher Lambert,Bruce Payne,Adrian Paul
13816,Bryan Barber,Charles Roven,André Benjamin,Paula Patton,Terrence Howard
51828,Lone Scherfig,Nina Jacobson,Anne Hathaway,Jim Sturgess,Patricia Clarkson
22798,Drew Barrymore,NA,Ellen Page,Alia Shawkat,Kristen Wiig
7501,Brian Koppelman,NA,Barry Pepper,Andy Davoli,Seth Green
10743,James Foley,Michael Ohoven,Edward Burns,Rachel Weisz,Morris Chestnut
37718,Albert Brooks,NA,Albert Brooks,Sharon Stone,Andie MacDowell
15237,Irwin Winkler,Irwin Winkler,Kevin Kline,Ashley Judd,Jonathan Pryce
9686,Martin Scorsese,NA,Woody Allen,Marvin Chatinover,Mae Questel
17644,Steve Gomer,NA,NA,NA,NA
97430,RZA,Marc Abraham,Russell Crowe,Lucy Liu,Jamie Chung
12257,Dean Parisot,Mark Johnson,Drew Barrymore,Catherine O'Hara,Luke Wilson
13539,Mark Piznarski,NA,Leelee Sobieski,Chris Klein,Josh Hartnett
68,Terry Gilliam,Arnon Milchan,Jonathan Pryce,Robert De Niro,Katherine Helmond
14024,Sean McNamara,Toby Emmerich,Hilary Duff,Oliver James,David Keith
115,Joel Coen,Joel Coen,Jeff Bridges,John Goodman,Julianne Moore
7874,Craig Brewer,John Singleton,Samuel L. Jackson,Christina Ricci,Justin Timberlake
4911,Ron Shelton,Sean Daniel,Kurt Russell,Scott Speedman,Michael Michele
1988,Michael Winterbottom,Andrew Eaton,Angelina Jolie,Dan Futterman,Irrfan Khan
16222,David Raynr,Paul Schiff,Jodi Lyn O'Keefe,Shane West,Marla Sokoloff
9557,Mort Nathan,Frank Hübner,Cuba Gooding Jr.,Horatio Sanz,Roselyn Sánchez
9026,Oliver Parker,Barnaby Thompson,Rupert Everett,Colin Firth,Reese Witherspoon
57943,Dan Curtis,NA,Campbell Scott,Jennifer Jason Leigh,David Dukes
18276,Wil Shriner,Frank Marshall,Luke Wilson,Logan Lerman,Brie Larson
8321,Martin McDonagh,Graham Broadbent,Colin Farrell,Brendan Gleeson,Ralph Fiennes
72359,Tina Gordon Chism,Stephanie Allain,Craig Robinson,Kerry Washington,David Alan Grier
10186,Peter Cattaneo,Shawn Levy,Rainn Wilson,Josh Gad,Christina Applegate
25704,Vicky Jenson,Ivan Reitman,Alexis Bledel,Zach Gilford,Rodrigo Santoro
133694,Gus Van Sant,Matt Damon,Matt Damon,John Krasinski,Frances McDormand
19265,Woody Allen,Letty Aronson,Larry David,Evan Rachel Wood,Adam Brooks
